Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain Category,Value
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),125
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),117
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),91
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),34
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",27
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),46
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),180
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),143
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),137
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),127
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",18
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),47
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),76
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),112
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),12
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",28
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),17
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),81
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),79
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),73
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),48
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",36
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),43
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),141
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),89
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),134
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),89
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",28
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),28
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),232
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),170
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),119
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),77
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",50
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),21
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),139
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),123
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),116
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),53
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",30
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),42
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),104
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),123
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),94
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),119
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",26
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),50
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),93
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),121
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),69
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),55
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",25
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),35
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),137
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),80
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),99
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),80
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",23
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),17
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),105
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),82
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),81
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),63
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",46
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),28
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),113
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),69
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),96
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),67
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",40
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),26
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),154
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),115
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),120
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),80
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",14
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),34
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),212
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),129
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),180
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),65
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",40
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),58
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),158
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),127
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),122
CENSUS,2007,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),72
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",12
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),45
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),159
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),132
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),90
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),84
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",19
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),56
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),129
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),133
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),96
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),51
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",19
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),18
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),190
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),117
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),116
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),51
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",26
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),19
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),161
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),116
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),131
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),66
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",12
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),40
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),174
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),128
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),130
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),77
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",10
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),50
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),199
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (25.0 TO 99.9 ACRES),219
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (250 TO 499 ACRES),153
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (500 TO 999 ACRES),68
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)",13
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (1.0 TO 24.9 ACRES),47
CENSUS,2002,YEAR,,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED: (100 TO 249 ACRES),133
