Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),10,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,156,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"22,854",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),29,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),38,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),58,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),11,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),16,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,152,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"69,866",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",11,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),64,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),66,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),126,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),49,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),22,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MADISON,121,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,338,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"81,040",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",11,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),65,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),91,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),113,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),51,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),39,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MARION,125,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,370,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"32,218",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",6,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),39,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),43,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),74,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),12,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),9,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,MONROE,135,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,183,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"47,731",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",9,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),38,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),52,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),92,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),38,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),18,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,247,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"50,884",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",4,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),51,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),55,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),76,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),44,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),17,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,UNION,175,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,247,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"71,219",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",16,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),99,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),42,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),136,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),57,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),20,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WARREN,181,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,370,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"58,305",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),25,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),35,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),69,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),25,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),27,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,196,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"41,453",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",9,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),62,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),33,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),84,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),19,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),15,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DAVIS,51,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,222,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"63,843",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",4,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),55,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),65,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),111,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),64,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),28,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,DES_MOINES,57,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,327,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"102,631",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",22,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),48,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),101,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),93,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),63,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),30,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,HENRY,87,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,357,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"61,857",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),42,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),55,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),74,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),30,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),22,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,JEFFERSON,101,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,238,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"106,900",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",13,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),55,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),117,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),128,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),82,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),47,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,KEOKUK,107,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,442,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"73,623",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",5,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),72,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),80,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),135,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),64,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),28,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LEE,111,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,384,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"67,362",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",8,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),32,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,SOUTHEAST,90,LOUISA,115,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),68,26
