Year,State,Ag District,County,Data Item,Domain,Domain Category,Value
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",30
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),50
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),95
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),105
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),71
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),48
2007,ILLINOIS,EAST SOUTHEAST,COLES,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,399
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,84430
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",22
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),36
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),50
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),55
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),40
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),41
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,244
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,60540
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",10
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),54
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),78
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),83
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),38
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),22
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,285
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,149837
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",40
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),70
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),65
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),120
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),49
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),58
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,402
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,185845
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",43
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),57
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),85
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),99
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),65
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),89
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,438
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,84808
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",3
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),115
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),145
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),214
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),68
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),32
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,577
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,106703
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",14
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),76
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),97
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),122
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),76
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),54
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,439
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,99178
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",9
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),83
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),133
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),123
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),88
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),40
2007,ILLINOIS,EAST SOUTHEAST,JASPER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,476
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,88017
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",23
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),21
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),29
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),38
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),48
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),45
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,204
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,77669
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",24
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),43
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),64
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),86
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),47
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),18
2007,ILLINOIS,EAST SOUTHEAST,MARION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,282
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,99959
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",25
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),60
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),43
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),70
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),37
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),39
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,274
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,93109
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",18
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),37
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),73
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),76
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),42
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),47
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,293
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,192679
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",38
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),101
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),115
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),180
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),107
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),76
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,617
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,80798
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",23
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),49
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),39
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),53
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),43
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),29
2007,ILLINOIS,NORTHEAST,BOONE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,236
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,1445
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),7
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),2
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),3
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),1
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),1
2007,ILLINOIS,NORTHEAST,COOK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,14
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,247418
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",55
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),55
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),148
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),91
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),126
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),106
2007,ILLINOIS,NORTHEAST,DE KALB,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,581
2007,ILLINOIS,NORTHEAST,DU PAGE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,3594
2007,ILLINOIS,NORTHEAST,DU PAGE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",1
2007,ILLINOIS,NORTHEAST,DU PAGE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),1
2007,ILLINOIS,NORTHEAST,DU PAGE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),1
2007,ILLINOIS,NORTHEAST,DU PAGE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),1
2007,ILLINOIS,NORTHEAST,DU PAGE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,126422
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",28
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),22
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),85
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),77
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),57
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),49
2007,ILLINOIS,NORTHEAST,GRUNDY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,318
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,114809
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",30
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),31
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),76
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),70
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),34
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),44
2007,ILLINOIS,NORTHEAST,KANE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,285
2007,ILLINOIS,NORTHEAST,KENDALL,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,102263
2007,ILLINOIS,NORTHEAST,KENDALL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",21
2007,ILLINOIS,NORTHEAST,KENDALL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),24
2007,ILLINOIS,NORTHEAST,KENDALL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),59
2007,ILLINOIS,NORTHEAST,KENDALL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),55
2007,ILLINOIS,NORTHEAST,KENDALL,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),52
